Date,Adj Close,Close,High,Low,Open,Volume
2020-03-17 00:00:00+00:00,6498.5,6498.5,6557.2998046875,6083.0,6444.5,388451800
2020-03-18 00:00:00+00:00,6274.7998046875,6274.7998046875,6524.2001953125,6174.10009765625,6370.5,398609500
2020-06-02 00:00:00+00:00,7408.10009765625,7408.10009765625,7445.2998046875,7236.89990234375,7264.0,402947100
2020-06-03 00:00:00+00:00,7626.39990234375,7626.39990234375,7629.7001953125,7448.89990234375,7487.2998046875,445036400
2020-06-09 00:00:00+00:00,7752.2998046875,7752.2998046875,7914.7001953125,7683.2001953125,7878.2001953125,453061900
2020-06-11 00:00:00+00:00,7278.0,7278.0,7486.5,7278.0,7486.5,456667800
2020-06-16 00:00:00+00:00,7495.2998046875,7495.2998046875,7599.2998046875,7349.7001953125,7420.7998046875,388212600
